0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,8201,PEIXE EM POSTAS MERLUZA,7308201,73082,7308201,73082,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,8301,PEIXE EM FILE FRESCO MERLUZA,7308301,73083,7308301,73083,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,8401,PEIXE SALGADO MERLUZA,7308401,73084,7308401,73084,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,8501,PEIXE EM FILE CONGELADO MERLUZA,7308501,73085,7308501,73085,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9101,PEIXE INTEIRO BEIJUPIRA,7309101,73091,7309101,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9102,PEIXE INTEIRO BEIUPIRA,7309102,73091,7309102,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9103,PEIXE INTEIRO BEJUPIRA,7309103,73091,7309103,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9104,PEIXE INTEIRO BIJUPIRA,7309104,73091,7309104,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9105,PEIXE INTEIRO BEIJOPIRA,7309105,73091,7309105,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9106,PEIXE INTEIRO CANADO,7309106,73091,7309106,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9107,PEIXE INTEIRO REI DOS PEIXES (BEIJUPIRA),7309107,73091,7309107,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9108,PEIXE INTEIRO CACAO DE ESCAMAS (BEIJUPIRA),7309108,73091,7309108,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9109,PEIXE INTEIRO PIRABIJU,7309109,73091,7309109,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9110,PEIXE INTEIRO PIRABEIJU,7309110,73091,7309110,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9111,PEIXE INTEIRO PIRAMBIJU,7309111,73091,7309111,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9112,PEIXE INTEIRO PARABEIJU,7309112,73091,7309112,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9113,PEIXE INTEIRO TORANDIJU,7309113,73091,7309113,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9114,PEIXE INTEIRO PARANDIJU,7309114,73091,7309114,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9115,PEIXE INTEIRO PARAMBEJU,7309115,73091,7309115,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9116,PEIXE INTEIRO BUJUPIRA,7309116,73091,7309116,73091,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9201,PEIXE EM POSTAS BEIJUPIRA,7309201,73092,7309201,73092,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9301,PEIXE EM FILE FRESCO BEIJUPIRA,7309301,73093,7309301,73093,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9401,PEIXE SALGADO BEIJUPIRA,7309401,73094,7309401,73094,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,73,Grupo - 73 - Pescados marinhos,63 a 69,73,9501,PEIXE EM FILE CONGELADO BEIJUPIRA,7309501,73095,7309501,73095,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,101,PEIXE INTEIRO PAMPO,7400101,74001,7400101,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,102,PEIXE INTEIRO PAMPO CABECA MOLE,7400102,74001,7400102,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,103,PEIXE INTEIRO PAMPO VERMELHO,7400103,74001,7400103,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,104,PEIXE INTEIRO PAMPO LISTRADO,7400104,74001,7400104,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,105,PEIXE INTEIRO PAMPO MACHO,7400105,74001,7400105,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,106,PEIXE INTEIRO PAMPO SOLTEIRO,7400106,74001,7400106,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,107,PEIXE INTEIRO PAMPO DO ALTO,7400107,74001,7400107,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,108,PEIXE INTEIRO PAMPO GARABEBEL,7400108,74001,7400108,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,109,PEIXE INTEIRO PAMPO SARGENTO,7400109,74001,7400109,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,110,PEIXE INTEIRO PAMPO GIGANTE,7400110,74001,7400110,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,111,PEIXE INTEIRO PAMPO ARABEBEL,7400111,74001,7400111,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,112,PEIXE INTEIRO PAMPO GALHUDO,7400112,74001,7400112,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,113,PEIXE INTEIRO PAMPO ESPINHA MOLE,7400113,74001,7400113,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,114,PEIXE INTEIRO PAMPO ARATUBAIA,7400114,74001,7400114,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,115,PEIXE INTEIRO PAMPO RISCADO,7400115,74001,7400115,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,116,PEIXE INTEIRO PAROLA,7400116,74001,7400116,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,117,PEIXE INTEIRO ARABEBEL,7400117,74001,7400117,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2002,74,Grupo - 74 - Pescados marinhos,63 a 69,74,118,PEIXE INTEIRO TABUA,7400118,74001,7400118,74001,09109,,09109,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
